Timestamp,Left Dots,Right Dots,Choice,Correct,Delay,Assigned_Name
12/28/2023 14:10:22,10,11,Right,TRUE,0.2,EHAD
12/28/2023 14:10:22,12,9,Left,TRUE,0.2,EHAD
12/28/2023 14:10:22,50,45,Left,TRUE,0.2,EHAD
12/28/2023 14:10:22,14,15,Left,FALSE,0.2,EHAD
12/28/2023 14:10:22,11,8,Left,TRUE,0.2,EHAD
12/28/2023 14:10:22,12,9,Left,TRUE,0.2,EHAD
12/28/2023 14:10:22,27,24,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,17,12,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,16,14,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,18,13,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,14,12,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,9,12,Right,TRUE,0.2,EHAD
12/28/2023 14:11:33,14,12,Left,TRUE,0.2,EHAD
12/28/2023 14:11:33,12,16,Right,TRUE,0.2,EHAD
12/28/2023 14:11:33,13,15,Right,TRUE,0.2,EHAD
12/28/2023 14:11:33,21,24,Right,TRUE,0.2,EHAD
12/28/2023 14:11:33,17,14,Left,TRUE,0.2,EHAD
12/28/2023 14:13:11,36,32,Right,FALSE,0.2,EHAD
12/28/2023 14:13:11,20,22,Right,TRUE,0.2,EHAD
12/28/2023 14:13:11,20,23,Right,TRUE,0.2,EHAD
12/28/2023 14:13:11,35,30,Right,FALSE,0.2,EHAD
12/28/2023 14:13:11,17,12,Left,TRUE,0.2,EHAD
12/28/2023 14:13:11,36,40,Left,FALSE,0.2,EHAD
12/28/2023 14:13:11,11,8,Left,TRUE,0.2,EHAD
12/28/2023 14:13:11,30,35,Left,FALSE,0.2,EHAD
12/28/2023 14:13:11,19,17,Right,FALSE,0.2,EHAD
12/28/2023 14:13:11,12,9,Left,TRUE,0.2,EHAD
12/28/2023 14:14:30,15,13,Left,TRUE,0.2,EHAD
12/28/2023 14:14:30,45,40,Left,TRUE,0.2,EHAD
12/28/2023 14:14:30,15,13,Right,FALSE,0.2,EHAD
12/28/2023 14:14:30,10,11,Left,FALSE,0.2,EHAD
12/28/2023 14:14:30,13,14,Left,FALSE,0.2,EHAD
12/28/2023 14:14:30,45,40,Left,TRUE,0.2,EHAD
12/28/2023 14:14:30,18,20,Right,TRUE,0.2,EHAD
12/28/2023 14:14:30,16,21,Right,TRUE,0.2,EHAD
12/28/2023 14:14:30,20,15,Left,TRUE,0.2,EHAD
12/28/2023 14:14:30,19,21,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,11,9,Left,TRUE,0.2,EHAD
12/28/2023 14:15:37,15,16,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,19,25,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,36,40,Left,FALSE,0.2,EHAD
12/28/2023 14:15:37,12,10,Left,TRUE,0.2,EHAD
12/28/2023 14:15:37,15,16,Left,FALSE,0.2,EHAD
12/28/2023 14:15:37,15,16,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,16,21,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,17,18,Right,TRUE,0.2,EHAD
12/28/2023 14:15:37,36,32,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,19,14,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,11,9,Right,FALSE,0.2,EHAD
12/28/2023 14:16:43,45,50,Right,TRUE,0.2,EHAD
12/28/2023 14:16:43,14,12,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,36,32,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,45,40,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,36,40,Right,TRUE,0.2,EHAD
12/28/2023 14:16:43,15,13,Left,TRUE,0.2,EHAD
12/28/2023 14:16:43,14,16,Right,TRUE,0.2,EHAD
12/28/2023 14:16:43,27,30,Right,TRUE,0.2,EHAD
12/28/2023 14:17:55,17,14,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,9,6,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,9,6,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,20,15,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,10,11,Right,TRUE,0.2,EHAD
12/28/2023 14:17:55,27,30,Right,TRUE,0.2,EHAD
12/28/2023 14:17:55,16,17,Right,TRUE,0.2,EHAD
12/28/2023 14:17:55,19,16,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,19,17,Left,TRUE,0.2,EHAD
12/28/2023 14:17:55,18,21,Left,FALSE,0.2,EHAD
12/28/2023 14:18:48,45,40,Right,FALSE,0.2,EHAD
12/28/2023 14:18:48,9,10,Left,FALSE,0.2,EHAD
12/28/2023 14:18:48,17,18,Left,FALSE,0.2,EHAD
12/28/2023 14:18:48,16,12,Left,TRUE,0.2,EHAD
12/28/2023 14:18:48,30,35,Right,TRUE,0.2,EHAD
12/28/2023 14:18:48,9,8,Right,FALSE,0.2,EHAD
12/28/2023 14:18:48,9,10,Right,TRUE,0.2,EHAD
12/28/2023 14:18:48,45,40,Left,TRUE,0.2,EHAD
12/28/2023 14:18:48,10,7,Left,TRUE,0.2,EHAD
12/28/2023 14:18:48,10,11,Left,FALSE,0.2,EHAD
12/28/2023 14:19:44,30,27,Left,TRUE,0.2,EHAD
12/28/2023 14:19:44,19,16,Right,FALSE,0.2,EHAD
12/28/2023 14:19:44,28,24,Left,TRUE,0.2,EHAD
12/28/2023 14:19:44,28,24,Left,TRUE,0.2,EHAD
12/28/2023 14:19:44,12,13,Left,FALSE,0.2,EHAD
12/28/2023 14:19:44,20,23,Left,FALSE,0.2,EHAD
12/28/2023 14:19:44,20,26,Right,TRUE,0.2,EHAD
12/28/2023 14:19:44,21,23,Left,FALSE,0.2,EHAD
12/28/2023 14:19:44,20,22,Left,FALSE,0.2,EHAD
12/28/2023 14:19:44,16,12,Left,TRUE,0.2,EHAD
12/28/2023 14:20:33,10,13,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,10,11,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,19,17,Right,FALSE,0.2,EHAD
12/28/2023 14:20:33,9,10,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,24,28,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,13,11,Right,FALSE,0.2,EHAD
12/28/2023 14:20:33,20,22,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,11,12,Left,FALSE,0.2,EHAD
12/28/2023 14:20:33,27,30,Right,TRUE,0.2,EHAD
12/28/2023 14:20:33,16,12,Left,TRUE,0.2,EHAD
12/28/2023 14:21:19,21,15,Left,TRUE,0.2,EHAD
12/28/2023 14:21:19,17,18,Right,TRUE,0.2,EHAD
12/28/2023 14:21:19,17,19,Left,FALSE,0.2,EHAD
12/28/2023 14:21:19,10,11,Right,TRUE,0.2,EHAD
12/28/2023 14:21:19,9,12,Right,TRUE,0.2,EHAD
12/28/2023 14:21:19,21,28,Right,TRUE,0.2,EHAD
12/28/2023 14:21:19,10,8,Right,FALSE,0.2,EHAD
12/28/2023 14:21:19,10,8,Right,FALSE,0.2,EHAD
12/28/2023 14:21:19,14,12,Left,TRUE,0.2,EHAD
12/28/2023 14:21:19,15,16,Right,TRUE,0.2,EHAD
12/28/2023 14:48:26,13,9,Left,TRUE,0.2,EHAD
12/28/2023 14:48:26,32,36,Left,FALSE,0.2,EHAD
12/28/2023 14:48:26,11,9,Left,TRUE,0.2,EHAD
12/28/2023 14:48:26,20,15,Left,TRUE,0.2,EHAD
12/28/2023 14:48:26,10,13,Right,TRUE,0.2,EHAD
12/28/2023 14:48:26,13,15,Right,TRUE,0.2,EHAD
12/28/2023 14:48:26,30,35,Right,TRUE,0.2,EHAD
12/28/2023 14:48:26,24,27,Right,TRUE,0.2,EHAD
12/28/2023 14:48:26,9,12,Left,FALSE,0.2,EHAD
12/28/2023 14:48:26,14,12,Left,TRUE,0.2,EHAD
12/28/2023 14:49:40,18,16,Left,TRUE,0.2,EHAD
12/28/2023 14:49:40,15,16,Left,FALSE,0.2,EHAD
12/28/2023 14:49:40,13,14,Left,FALSE,0.2,EHAD
12/28/2023 14:49:40,18,15,Right,FALSE,0.3,EHAD
12/28/2023 14:49:40,40,36,Left,TRUE,0.3,EHAD
12/28/2023 14:49:40,10,7,Left,TRUE,0.3,EHAD
12/28/2023 14:49:40,17,12,Right,FALSE,0.3,EHAD
12/28/2023 14:49:40,28,24,Right,FALSE,0.3,EHAD
12/28/2023 14:49:40,9,7,Right,FALSE,0.3,EHAD
12/28/2023 14:49:40,24,27,Left,FALSE,0.3,EHAD
12/28/2023 14:50:44,15,16,Right,TRUE,0.3,EHAD
12/28/2023 14:50:44,18,15,Left,TRUE,0.3,EHAD
12/28/2023 14:50:44,32,36,Right,TRUE,0.3,EHAD
12/28/2023 14:50:44,24,28,Right,TRUE,0.3,EHAD
12/28/2023 14:50:44,9,12,Right,TRUE,0.3,EHAD
12/28/2023 14:50:44,35,30,Right,FALSE,0.3,EHAD
12/28/2023 14:50:44,13,11,Left,TRUE,0.3,EHAD
12/28/2023 14:50:44,19,16,Left,TRUE,0.3,EHAD
12/28/2023 14:50:44,20,15,Left,TRUE,0.3,EHAD
12/28/2023 14:50:44,15,20,Right,TRUE,0.3,EHAD
12/28/2023 14:51:26,11,14,Right,TRUE,0.3,EHAD
12/28/2023 14:51:26,17,12,Left,TRUE,0.3,EHAD
12/28/2023 14:51:26,10,8,Right,FALSE,0.3,EHAD
12/28/2023 14:51:26,15,20,Right,TRUE,0.3,EHAD
12/28/2023 14:51:26,20,15,Left,TRUE,0.3,EHAD
12/28/2023 14:51:26,14,10,Left,TRUE,0.3,EHAD
12/28/2023 14:51:26,27,30,Left,FALSE,0.3,EHAD
12/28/2023 14:51:26,21,18,Left,TRUE,0.3,EHAD
12/28/2023 14:51:26,40,36,Left,TRUE,0.3,EHAD
12/28/2023 14:51:26,19,22,Left,FALSE,0.3,EHAD
12/28/2023 14:52:52,16,21,Right,TRUE,0.3,EHAD
12/28/2023 14:52:52,27,30,Right,TRUE,0.3,EHAD
12/28/2023 14:52:52,13,15,Right,TRUE,0.3,EHAD
12/28/2023 14:52:52,13,9,Left,TRUE,0.3,EHAD
12/28/2023 14:52:52,16,17,Left,FALSE,0.3,EHAD
12/28/2023 14:52:52,11,9,Left,TRUE,0.3,EHAD
12/28/2023 14:52:52,18,16,Left,TRUE,0.3,EHAD
12/28/2023 14:52:52,12,9,Left,TRUE,0.3,EHAD
12/28/2023 14:52:52,45,50,Right,TRUE,0.3,EHAD
12/28/2023 14:52:52,36,40,Right,TRUE,0.3,EHAD
12/28/2023 14:53:36,9,10,Right,TRUE,0.3,EHAD
12/28/2023 14:53:36,15,13,Left,TRUE,0.3,EHAD
12/28/2023 14:53:36,45,50,Right,TRUE,0.3,EHAD
12/28/2023 14:53:36,40,36,Left,TRUE,0.3,EHAD
12/28/2023 14:53:36,9,8,Right,FALSE,0.3,EHAD
12/28/2023 14:53:36,27,24,Right,FALSE,0.3,EHAD
12/28/2023 14:53:36,32,36,Right,TRUE,0.3,EHAD
12/28/2023 14:53:36,14,10,Left,TRUE,0.3,EHAD
12/28/2023 14:53:36,13,14,Right,TRUE,0.3,EHAD
12/28/2023 14:53:36,19,22,Right,TRUE,0.3,EHAD
12/28/2023 14:54:59,11,9,Left,TRUE,0.3,EHAD
12/28/2023 14:54:59,36,32,Left,TRUE,0.3,EHAD
12/28/2023 14:54:59,20,22,Left,FALSE,0.3,EHAD
12/28/2023 14:54:59,13,14,Left,FALSE,0.3,EHAD
12/28/2023 14:54:59,12,16,Right,TRUE,0.3,EHAD
12/28/2023 14:54:59,45,40,Left,TRUE,0.3,EHAD
12/28/2023 14:54:59,20,15,Left,TRUE,0.3,EHAD
12/28/2023 14:54:59,18,20,Left,FALSE,0.3,EHAD
12/28/2023 14:54:59,11,12,Left,FALSE,0.3,EHAD
12/28/2023 14:54:59,27,30,Right,TRUE,0.3,EHAD
12/28/2023 14:55:39,17,15,Left,TRUE,0.3,EHAD
12/28/2023 14:55:39,13,17,Right,TRUE,0.3,EHAD
12/28/2023 14:55:39,17,19,Right,TRUE,0.3,EHAD
12/28/2023 14:55:39,12,9,Right,FALSE,0.3,EHAD
12/28/2023 14:55:39,24,27,Left,FALSE,0.3,EHAD
12/28/2023 14:55:39,17,12,Left,TRUE,0.3,EHAD
12/28/2023 14:55:39,12,16,Right,TRUE,0.3,EHAD
12/28/2023 14:55:39,16,12,Left,TRUE,0.3,EHAD
12/28/2023 14:55:39,11,9,Left,TRUE,0.3,EHAD
12/28/2023 14:55:39,9,12,Right,TRUE,0.3,EHAD
12/28/2023 14:56:15,13,11,Left,TRUE,0.3,EHAD
12/28/2023 14:56:15,17,18,Right,TRUE,0.3,EHAD
12/28/2023 14:56:15,15,20,Right,TRUE,0.3,EHAD
12/28/2023 14:56:15,17,19,Right,TRUE,0.3,EHAD
12/28/2023 14:56:15,9,8,Right,FALSE,0.3,EHAD
12/28/2023 14:56:15,14,12,Right,FALSE,0.3,EHAD
12/28/2023 14:56:15,24,27,Left,FALSE,0.3,EHAD
12/28/2023 14:56:15,36,32,Right,FALSE,0.3,EHAD
12/28/2023 14:56:15,18,20,Right,TRUE,0.3,EHAD
12/28/2023 14:56:15,27,30,Right,TRUE,0.3,EHAD
12/28/2023 14:57:00,15,20,Right,TRUE,0.3,EHAD
12/28/2023 14:57:00,18,20,Left,FALSE,0.3,EHAD
12/28/2023 14:57:00,13,14,Left,FALSE,0.3,EHAD
12/28/2023 14:57:00,16,12,Left,TRUE,0.3,EHAD
12/28/2023 14:57:00,18,20,Right,TRUE,0.3,EHAD
12/28/2023 14:57:00,17,19,Right,TRUE,0.3,EHAD
12/28/2023 14:57:00,40,36,Left,TRUE,0.3,EHAD
12/28/2023 14:57:00,16,12,Left,TRUE,0.3,EHAD
12/28/2023 14:57:00,16,13,Left,TRUE,0.3,EHAD
12/28/2023 14:57:00,50,45,Right,FALSE,0.3,EHAD
12/28/2023 14:57:38,18,21,Left,FALSE,0.3,EHAD
12/28/2023 14:57:38,16,12,Left,TRUE,0.3,EHAD
12/28/2023 14:57:38,27,30,Right,TRUE,0.3,EHAD
12/28/2023 14:57:38,24,27,Right,TRUE,0.3,EHAD
12/28/2023 14:57:38,12,10,Left,TRUE,0.3,EHAD
12/28/2023 14:57:38,14,12,Left,TRUE,0.3,EHAD
12/28/2023 14:57:38,45,50,Right,TRUE,0.3,EHAD
12/28/2023 14:57:38,12,13,Left,FALSE,0.3,EHAD
12/28/2023 14:57:38,10,9,Left,TRUE,0.3,EHAD
12/28/2023 14:57:38,20,18,Right,FALSE,0.3,EHAD
12/28/2023 14:58:14,20,15,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,12,9,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,15,13,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,14,15,Left,FALSE,0.3,EHAD
12/28/2023 14:58:14,40,45,Right,TRUE,0.3,EHAD
12/28/2023 14:58:14,13,11,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,20,22,Right,TRUE,0.3,EHAD
12/28/2023 14:58:14,11,9,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,36,32,Left,TRUE,0.3,EHAD
12/28/2023 14:58:14,10,7,Left,TRUE,0.3,EHAD
12/28/2023 14:59:04,24,28,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,13,14,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,16,12,Left,TRUE,0.3,EHAD
12/28/2023 14:59:04,11,12,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,40,45,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,18,21,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,15,12,Left,TRUE,0.3,EHAD
12/28/2023 14:59:04,12,16,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,21,24,Right,TRUE,0.3,EHAD
12/28/2023 14:59:04,17,12,Left,TRUE,0.3,EHAD
12/28/2023 14:59:42,20,15,Left,TRUE,0.3,EHAD
12/28/2023 14:59:42,27,30,Right,TRUE,0.3,EHAD
12/28/2023 14:59:42,21,23,Right,TRUE,0.3,EHAD
12/28/2023 14:59:42,35,30,Right,FALSE,0.3,EHAD
12/28/2023 14:59:42,50,45,Left,TRUE,0.3,EHAD
12/28/2023 14:59:42,50,45,Right,FALSE,0.3,EHAD
12/28/2023 14:59:42,35,30,Right,FALSE,0.3,EHAD
12/28/2023 14:59:42,20,15,Right,FALSE,0.3,EHAD
12/28/2023 14:59:42,13,11,Left,TRUE,0.3,EHAD
12/28/2023 14:59:42,10,11,Right,TRUE,0.3,EHAD
12/28/2023 15:00:25,21,15,Left,TRUE,0.3,EHAD
12/28/2023 15:00:25,10,9,Left,TRUE,0.3,EHAD
12/28/2023 15:00:25,30,27,Right,FALSE,0.3,EHAD
12/28/2023 15:00:25,12,16,Left,FALSE,0.3,EHAD
12/28/2023 15:00:25,15,12,Left,TRUE,0.3,EHAD
12/28/2023 15:00:25,28,24,Left,TRUE,0.3,EHAD
12/28/2023 15:00:25,21,23,Right,TRUE,0.3,EHAD
12/28/2023 15:00:25,9,8,Right,FALSE,0.3,EHAD
12/28/2023 15:00:25,18,13,Left,TRUE,0.3,EHAD
12/28/2023 15:00:25,13,11,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,17,12,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,21,15,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,9,12,Right,TRUE,0.3,EHAD
12/28/2023 15:01:04,20,15,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,36,40,Right,TRUE,0.3,EHAD
12/28/2023 15:01:04,11,9,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,15,11,Left,TRUE,0.3,EHAD
12/28/2023 15:01:04,17,19,Left,FALSE,0.3,EHAD
12/28/2023 15:01:04,19,25,Right,TRUE,0.3,EHAD
12/28/2023 15:01:04,16,14,Left,TRUE,0.3,EHAD
12/28/2023 15:01:38,10,13,Right,TRUE,0.3,EHAD
12/28/2023 15:01:38,20,22,Left,FALSE,0.3,EHAD
12/28/2023 15:01:38,20,22,Right,TRUE,0.3,EHAD
12/28/2023 15:01:38,15,17,Right,TRUE,0.3,EHAD
12/28/2023 15:01:38,20,22,Right,TRUE,0.3,EHAD
12/28/2023 15:01:38,18,16,Left,TRUE,0.3,EHAD
12/28/2023 15:01:38,11,9,Left,TRUE,0.3,EHAD
12/28/2023 15:01:38,9,7,Right,FALSE,0.3,EHAD
12/28/2023 15:01:38,10,8,Left,TRUE,0.3,EHAD
12/28/2023 15:01:38,21,28,Right,TRUE,0.3,EHAD
12/28/2023 15:02:42,16,18,Left,FALSE,0.75,EHAD
12/28/2023 15:02:42,21,15,Left,TRUE,0.75,EHAD
12/28/2023 15:02:42,18,13,Left,TRUE,0.75,EHAD
12/28/2023 15:02:42,21,18,Left,TRUE,0.75,EHAD
12/28/2023 15:02:42,17,18,Right,TRUE,0.75,EHAD
12/28/2023 15:02:42,14,18,Right,TRUE,0.75,EHAD
12/28/2023 15:02:42,11,14,Right,TRUE,0.75,EHAD
12/28/2023 15:02:42,12,10,Left,TRUE,0.75,EHAD
12/28/2023 15:02:42,15,16,Right,TRUE,0.75,EHAD
12/28/2023 15:02:42,19,16,Left,TRUE,0.75,EHAD
12/28/2023 15:03:28,10,11,Left,FALSE,0.75,EHAD
12/28/2023 15:03:28,13,15,Right,TRUE,0.75,EHAD
12/28/2023 15:03:28,15,16,Right,TRUE,0.75,EHAD
12/28/2023 15:03:28,27,24,Left,TRUE,0.75,EHAD
12/28/2023 15:03:28,19,21,Left,FALSE,0.75,EHAD
12/28/2023 15:03:28,14,12,Left,TRUE,0.75,EHAD
12/28/2023 15:03:28,15,13,Left,TRUE,0.75,EHAD
12/28/2023 15:03:28,10,8,Left,TRUE,0.75,EHAD
12/28/2023 15:03:28,15,13,Right,FALSE,0.75,EHAD
12/28/2023 15:03:28,21,18,Right,FALSE,0.75,EHAD
12/28/2023 15:04:35,12,13,Left,FALSE,0.75,EHAD
12/28/2023 15:04:35,30,27,Left,TRUE,0.75,EHAD
12/28/2023 15:04:35,14,12,Left,TRUE,0.75,EHAD
12/28/2023 15:04:35,11,9,Left,TRUE,0.75,EHAD
12/28/2023 15:04:35,10,11,Right,TRUE,0.75,EHAD
12/28/2023 15:04:35,18,21,Right,TRUE,0.75,EHAD
12/28/2023 15:04:35,12,16,Right,TRUE,0.75,EHAD
12/28/2023 15:04:35,18,21,Left,FALSE,0.75,EHAD
12/28/2023 15:04:35,21,18,Right,FALSE,0.75,EHAD
12/28/2023 15:04:35,11,12,Right,TRUE,0.75,EHAD
12/28/2023 15:05:22,17,19,Left,FALSE,0.75,EHAD
12/28/2023 15:05:22,17,18,Left,FALSE,0.75,EHAD
12/28/2023 15:05:22,17,18,Left,FALSE,0.75,EHAD
12/28/2023 15:05:22,14,12,Left,TRUE,0.75,EHAD
12/28/2023 15:05:22,17,19,Right,TRUE,0.75,EHAD
12/28/2023 15:05:22,36,32,Left,TRUE,0.75,EHAD
12/28/2023 15:05:22,11,12,Left,FALSE,0.75,EHAD
12/28/2023 15:05:22,27,24,Right,FALSE,0.75,EHAD
12/28/2023 15:05:22,13,17,Right,TRUE,0.75,EHAD
12/28/2023 15:05:22,19,25,Right,TRUE,0.75,EHAD
12/28/2023 15:06:00,32,36,Left,FALSE,0.75,EHAD
12/28/2023 15:06:00,13,11,Left,TRUE,0.75,EHAD
12/28/2023 15:06:00,12,13,Left,FALSE,0.75,EHAD
12/28/2023 15:06:00,42,49,Left,FALSE,0.75,EHAD
12/28/2023 15:06:00,48,54,Right,TRUE,0.75,EHAD
12/28/2023 15:06:00,14,10,Left,TRUE,0.75,EHAD
12/28/2023 15:06:00,45,40,Left,TRUE,0.75,EHAD
12/28/2023 15:06:00,48,54,Right,TRUE,0.75,EHAD
12/28/2023 15:06:00,11,9,Left,TRUE,0.75,EHAD
12/28/2023 15:06:00,13,15,Right,TRUE,0.75,EHAD
12/28/2023 15:06:48,10,8,Left,TRUE,0.75,EHAD
12/28/2023 15:06:48,63,56,Right,FALSE,0.75,EHAD
12/28/2023 15:06:48,10,8,Right,FALSE,0.75,EHAD
12/28/2023 15:06:48,27,24,Left,TRUE,0.75,EHAD
12/28/2023 15:06:48,30,35,Right,TRUE,0.75,EHAD
12/28/2023 15:06:48,9,8,Left,TRUE,0.75,EHAD
12/28/2023 15:06:48,42,36,Right,FALSE,0.75,EHAD
12/28/2023 15:06:48,20,15,Left,TRUE,0.75,EHAD
12/28/2023 15:06:48,35,30,Left,TRUE,0.75,EHAD
12/28/2023 15:06:48,24,27,Right,TRUE,0.75,EHAD
12/28/2023 15:07:26,19,21,Right,TRUE,0.75,EHAD
12/28/2023 15:07:26,12,13,Left,FALSE,0.75,EHAD
12/28/2023 15:07:26,19,22,Right,TRUE,0.75,EHAD
12/28/2023 15:07:26,24,27,Right,TRUE,0.75,EHAD
12/28/2023 15:07:26,10,11,Left,FALSE,0.75,EHAD
12/28/2023 15:07:26,27,24,Left,TRUE,0.75,EHAD
12/28/2023 15:07:26,42,49,Left,FALSE,0.75,EHAD
12/28/2023 15:07:26,12,13,Right,TRUE,0.75,EHAD
12/28/2023 15:07:26,42,36,Left,TRUE,0.75,EHAD
